scenario,delta,temps_reduit,rayon_reduit,energie_reduite
sous_barriere,1.2,0.4,0.5460231832554552,0.12744102541180924
sous_barriere,1.2,0.5,0.5279487916051419,0.12417052697210501
sous_barriere,1.2,0.6,0.5077364331626821,0.1200811994987183
sous_barriere,1.2,0.7000000000000001,0.4853403975598612,0.1150613967060494
sous_barriere,1.2,0.8,0.4607885358731345,0.10902973236039637
sous_barriere,1.2,0.9,0.43420092279660577,0.10195757414825064
sous_barriere,1.2,1.0,0.40580407324064854,0.09389146445379845
sous_barriere,1.2,1.1,0.3759365605813161,0.08496944156661626
sous_barriere,1.2,1.2,0.3450422615750527,0.07542435938150413
sous_barriere,1.2,1.3,0.3136492056872756,0.06556907647241501
sous_barriere,1.2,1.4000000000000001,0.2823350014969767,0.05576316137701271
sous_barriere,1.2,1.5,0.2516832433683389,0.04636710912852203
sous_barriere,1.2,1.6,0.22223791376766264,0.03769506427608575
sous_barriere,1.2,1.7,0.19446349464859344,0.029977962051815566
sous_barriere,1.2,1.8,0.1687169691400771,0.023345206546454632
sous_barriere,1.2,1.9000000000000001,0.14523478112692043,0.017826496070243544
sous_barriere,1.2,2.0,0.12413435152229849,0.013369393817112357
sous_barriere,1.2,2.1,0.105427071978912,0.009865091610770932
sous_barriere,1.2,2.2,0.08903839527064508,0.00717495062975458
sous_barriere,1.2,2.3000000000000003,0.07483066671226406,0.005152689312264969
sous_barriere,1.2,2.4,0.06262524333103349,0.0036599424574585058
sous_barriere,1.2,2.5,0.05222169042791853,0.002575198905452889
sous_barriere,1.2,2.6,0.04341301797216946,0.0017974161143955347
sous_barriere,1.2,2.7,0.03599680676519284,0.0012460171808354053
sous_barriere,1.2,2.8000000000000003,0.029782626444539138,0.0008588264261511229
sous_barriere,1.2,2.9,0.02459641211153484,0.0005891110619392157
sous_barriere,1.2,3.0,0.020282528489006253,0.0004024808671578447
sous_barriere,1.2,3.1,0.016704193079493494,0.00027405836527245224
sous_barriere,1.2,3.2,0.013742816775527817,0.0001860964405884546
sous_barriere,1.2,3.3000000000000003,0.011296693525937967,0.0001260775453730207
sous_barriere,1.2,3.4,0.00927935316376996,8.52541161154158e-05
sous_barriere,1.2,3.5,0.0076177935570536735,5.7559241108217324e-05
sous_barriere,1.2,3.6,0.0062507321910855946,3.8811144730026254e-05
sous_barriere,1.2,3.7,0.005126961368063845,2.6141982538886378e-05
sous_barriere,1.2,3.8000000000000003,0.0042038519726895,1.759312657326471e-05
sous_barriere,1.2,3.9,0.0034460244456266534,1.1831434526536986e-05
sous_barriere,1.2,4.0,0.002824188834813432,7.95201500099678e-06
sous_barriere,1.2,4.1,0.0023141457729798885,5.342051589862803e-06
sous_barriere,1.2,4.2,0.0018959348132224266,3.5872994099600443e-06
sous_barriere,1.2,4.3,0.001553114163440093,2.408167481523555e-06
sous_barriere,1.2,4.4,0.001272155372567141,1.6161832067133978e-06
sous_barriere,1.2,4.5,0.0010419371640410901,1.0844264816231706e-06
sous_barriere,1.2,4.6000000000000005,0.0008533238684416335,7.274988429117269e-07
sous_barriere,1.2,4.7,0.000698815443590581,4.879790117771602e-07
sous_barriere,1.2,4.8,0.0005722576785886862,3.2727895493103264e-07
sous_barriere,1.2,4.9,0.00046860273536896243,2.194787638269418e-07
sous_barriere,1.2,5.0,0.000383711620475188,1.4717434568246215e-07
sous_barriere,1.2,5.1000000000000005,0.0003141914698801805,9.86831962115652e-08
sous_barriere,1.2,5.2,0.0002572616618360941,6.616540105780089e-08
sous_barriere,1.2,5.3,0.0002106437511217723,4.4360820361721064e-08
sous_barriere,1.2,5.4,0.0001724710538379858,2.9740792017776463e-08
sous_barriere,1.2,5.5,0.0001412144196471195,1.993850855191157e-08
sous_barriere,1.2,5.6000000000000005,0.00011562132362272424,1.3366641772868661e-08
sous_barriere,1.2,5.7,9.466590788950856e-05,8.96072919789978e-09
sous_barriere,1.2,5.8,7.750801814054429e-05,6.00699620528367e-09
sous_barriere,1.2,5.9,6.345962463307827e-05,4.026851361478115e-09
sous_barriere,1.2,6.0,5.1957302566869885e-05,2.699411677307671e-09
sous_barriere,1.2,6.1000000000000005,4.253968250974298e-05,1.8095424751172668e-09
sous_barriere,1.2,6.2,3.4828976019905595e-05,1.2130125044052528e-09
sous_barriere,1.2,6.3,2.8515841825522543e-05,8.131285014192559e-10
sous_barriere,1.2,6.4,2.3346989749423075e-05,5.450683559359427e-10
sous_barriere,1.2,6.5,1.9115027939299e-05,3.65376843167145e-10
sous_barriere,1.2,6.6000000000000005,1.565014798767883e-05,2.4492304334732766e-10
sous_barriere,1.2,6.7,1.281331561116614e-05,1.6417881300074046e-10
sous_barriere,1.2,6.8,1.0490694528707821e-05,1.1005344017472186e-10
sous_barriere,1.2,6.9,8.58908036747487e-06,7.377162568030015e-11
sous_barriere,1.2,7.0,7.03216175721937e-06,4.945092804686285e-11
sous_barriere,1.2,7.1000000000000005,5.757458835402979e-06,3.314812866785759e-11
sous_barriere,1.2,7.2,4.713816480724071e-06,2.2219954089879265e-11
sous_barriere,1.2,7.3,3.859351794501337e-06,1.4894534958001375e-11
sous_barriere,1.2,7.4,3.159773538793743e-06,9.984135165567872e-12
sous_barriere,1.2,7.5,2.5870061404881847e-06,6.692582302870996e-12
sous_barriere,1.2,7.6000000000000005,2.118063075400526e-06,4.486181055870162e-12
sous_barriere,1.2,7.7,1.7341244425382822e-06,3.007182019715386e-12
sous_barriere,1.2,7.8,1.4197817252337665e-06,2.015777094542101e-12
sous_barriere,1.2,7.9,1.1624194400837517e-06,1.3512172792892302e-12
sous_barriere,1.2,8.0,9.517088646869939e-07,9.057488436463896e-13
sous_barriere,1.2,8.1,7.791935307842496e-07,6.071420537957014e-13
sous_barriere,1.2,8.2,6.379498505958216e-07,4.0697973493353745e-13
sous_barriere,1.2,8.3,5.223092583862501e-07,2.7280680940708607e-13
sous_barriere,1.2,8.4,4.2763071735409633e-07,1.8286794701145952e-13
sous_barriere,1.2,8.5,3.5011446277685324e-07,1.2258009126730713e-13
sous_barriere,1.2,8.6,2.8664950695804143e-07,8.216791471566218e-14
sous_barriere,1.2,8.700000000000001,2.3468878627618992e-07,5.5078812615649375e-14
sous_barriere,1.2,8.8,1.921469398578239e-07,3.6920438929631997e-14
sous_barriere,1.2,8.9,1.5731661758110591e-07,2.4748514014249877e-14
sous_barriere,1.2,9.0,1.287999586954961e-07,1.658942708079583e-14
sous_barriere,1.2,9.1,1.0545249114704826e-07,1.112022663828551e-14
sous_barriere,1.2,9.200000000000001,8.633720015475979e-08,7.454111444091404e-15
sous_barriere,1.2,9.3,7.068692269054976e-08,4.996640662716101e-15
sous_barriere,1.2,9.4,5.787355864937934e-08,3.3493485839818347e-15
sous_barriere,1.2,9.5,4.73828630644837e-08,2.2451355987145914e-15
sous_barriere,1.2,9.6,3.879380770341803e-08,1.5049594538544588e-15
sous_barriere,1.2,9.700000000000001,3.176168376175738e-08,1.0088045212044625e-15
sous_barriere,1.2,9.8,2.6004267511887204e-08,6.76221910072826e-16
sous_barriere,1.2,9.9,2.1290493689595333e-08,4.532851112526571e-16
sous_barriere,1.2,10.0,1.7431182044246646e-08,3.0384610181017674e-16
sous_barriere,1.2,10.1,1.4271444878145573e-08,2.0367413580944163e-16
sous_barriere,1.2,10.200000000000001,1.1684470864127146e-08,1.3652685767304243e-16
sous_barriere,1.2,10.3,9.566435664917764e-09,9.151669039715615e-17
sous_barriere,1.2,10.4,7.832335100065211e-09,6.134547260720334e-17
sous_barriere,1.2,10.5,6.412573631141187e-09,4.1121100293535706e-17
sous_barriere,1.2,10.6,5.250171249380312e-09,2.7564297993454518e-17
sous_barriere,1.2,10.700000000000001,4.298476668504381e-09,1.8476901584959154e-17
sous_barriere,1.2,10.8,3.5192950452344534e-09,1.2385437568917898e-17
sous_barriere,1.2,10.9,2.8813550864107028e-09,8.302207108468447e-18
sous_barriere,1.2,11.0,2.359054022393182e-09,5.565135866565766e-18
sous_barriere,1.2,11.1,1.9314300781507994e-09,3.730422139100217e-18
sous_barriere,1.2,11.200000000000001,1.5813212037164593e-09,2.5005767451054422e-18
sous_barriere,1.2,11.3,1.294676300921788e-09,1.6761867218537302e-18
sous_barriere,1.2,11.4,1.0599913035313498e-09,1.1235815622917045e-18
sous_barriere,1.2,11.5,8.678474786984527e-10,7.531592455860588e-19
sous_barriere,1.2,11.6,7.105334201631158e-10,5.04857740786062e-19
sous_barriere,1.2,11.700000000000001,5.817355624548413e-10,3.3841626441465727e-19
sous_barriere,1.2,11.8,4.762847953503994e-10,2.2684720616672503e-19
sous_barriere,1.2,11.9,3.8994900933642596e-10,1.5206022981921123e-19
sous_barriere,1.2,12.0,3.1926324619870085e-10,1.0192902033862059e-19
sous_barriere,1.2,12.1,2.6139063808546325e-10,6.832506565967547e-20
sous_barriere,1.2,12.200000000000001,2.1400855404149807e-10,4.579966119247785e-20
sous_barriere,1.2,12.3,1.752153846739107e-10,3.07004310206887e-20
sous_barriere,1.2,12.4,1.4345422389110675e-10,2.0579114349050813e-20
sous_barriere,1.2,12.5,1.174503847953165e-10,1.3794592886839725e-20
sous_barriere,1.2,12.6,9.616024202211766e-11,9.246792144803792e-21
sous_barriere,1.2,12.700000000000001,7.872934739047251e-11,6.198310140009179e-21
sous_barriere,1.2,12.8,6.445813789728923e-11,4.1548515409002856e-21
sous_barriere,1.2,12.9,5.2773859797948225e-11,2.7850802778167174e-21
sous_barriere,1.2,13.0,4.320758198758302e-11,1.866895141127667e-21
sous_barriere,1.2,13.1,3.537537614940782e-11,1.2514172376648712e-21
sous_barriere,1.2,13.200000000000001,2.8962908363371982e-11,8.388500608391674e-22
sous_barriere,1.2,13.3,2.3712823782301033e-11,5.622980117162389e-22
sous_barriere,1.2,13.4,1.9414418078286536e-11,3.7691962931069355e-22
sous_barriere,1.2,13.5,1.5895181138205794e-11,2.5265678341208946e-22
sous_barriere,1.2,13.6,1.3013873627182862e-11,1.6936090678193463e-22
sous_barriere,1.2,13.700000000000001,1.0654858558174386e-11,1.1352601089341172e-22
sous_barriere,1.2,13.8,8.723460373665816e-12,7.609876089020963e-23
sous_barriere,1.2,13.9,7.142165283132012e-12,5.101052493118756e-23
sous_barriere,1.2,14.0,5.847510362463751e-12,3.4193377438907673e-23
sous_barriere,1.2,14.1,4.7875365639975076e-12,2.2920506351496013e-23
sous_barriere,1.2,14.200000000000001,3.919703417498322e-12,1.5364074881083786e-23
sous_barriere,1.2,14.3,3.2091817317245568e-12,1.029884738719937e-23
sous_barriere,1.2,14.4,2.6274557766938278e-12,6.903523858462417e-24
sous_barriere,1.2,14.5,2.151178847316561e-12,4.62757043313159e-24
sous_barriere,1.2,14.6,1.76123627814757e-12,3.1019532274572772e-24
sous_barriere,1.2,14.700000000000001,1.44197830474775e-12,2.079301431359997e-24
sous_barriere,1.2,14.8,1.1805919836888478e-12,1.3937974319486136e-24
sous_barriere,1.2,14.9,9.665869641458195e-13,9.342903592556683e-25
sous_barriere,1.2,15.0,7.913744732852697e-13,6.262735569670093e-25
sous_barriere,1.2,15.1,6.479226186553726e-13,4.198037197649452e-25
sous_barriere,1.2,15.200000000000001,5.304741736519087e-13,2.8140284891151617e-25
sous_barriere,1.2,15.3,4.3431551980027855e-13,1.8862997073929878e-25
sous_barriere,1.2,15.4,3.555874726959993e-13,1.2644245073828008e-25
sous_barriere,1.2,15.5,2.9113039938446163e-13,8.475690944572981e-26
sous_barriere,1.2,15.6,2.383574111965845e-13,5.681425547232324e-26
sous_barriere,1.2,15.700000000000001,1.951505428236263e-13,3.8083734364348074e-26
sous_barriere,1.2,15.8,1.5977575093289668e-13,2.5528290586166683e-26
sous_barriere,1.2,15.9,1.308133209203666e-13,1.7112124930212435e-26
sous_barriere,1.2,16.0,1.0710088877880787e-13,1.1470600377209264e-26
sous_barriere,1.2,16.1,8.76867913489735e-14,7.688973377077695e-27
sous_barriere,1.2,16.2,7.17918727356051e-14,5.154072990884924e-27
sous_barriere,1.2,16.3,5.877821404563949e-14,3.454878446394794e-27
sous_barriere,1.2,16.4,4.8123531463214715e-14,2.315874280490898e-27
sous_barriere,1.2,16.5,3.940021516633364e-14,1.5523769551533219e-27
sous_barriere,1.2,16.6,3.225816784331401e-14,1.0405893926073824e-27
sous_barriere,1.2,16.7,2.6410754058433923e-14,6.975279299350643e-28
sous_barriere,1.2,16.8,2.162329656548228e-14,4.67566954358787e-28
sous_barriere,1.2,16.9,1.7703657885886298e-14,3.1341950254049817e-28
sous_barriere,1.2,17.0,1.4494529157076897e-14,2.1009137548534905e-28
sous_barriere,1.2,17.1,1.1867116775502145e-14,1.4082846056340263e-28
sous_barriere,1.2,17.2,9.715973457105738e-15,9.440014021918226e-29
sous_barriere,1.2,17.3,7.954766267578816e-15,6.327830637180927e-29
sous_barriere,1.2,17.400000000000002,6.512811778580093e-15,4.2416717263211294e-29
sous_barriere,1.2,17.5,5.332239293577873e-15,2.8432775883975694e-29
sous_barriere,1.2,17.6,4.365668293606773e-15,1.9059059649803384e-29
sous_barriere,1.2,17.7,3.574306890682517e-15,1.2775669748780476e-29
sous_barriere,1.2,17.8,2.92639497313381e-15,8.563787538782805e-30
sous_barriere,1.2,17.900000000000002,2.3959295608071218e-15,5.740478460349393e-30
sous_barriere,1.2,18.0,1.9616212141733068e-15,3.8479577878947505e-30
sous_barriere,1.2,18.1,1.6060396143693347e-15,2.579363242923597e-30
sous_barriere,1.2,18.2,1.3149140233022157e-15,1.7289988886768175e-30
sous_barriere,1.2,18.3,1.076560548822931e-15,1.158982615281929e-30
sous_barriere,1.2,18.400000000000002,8.814132291108388e-16,7.768892804515952e-31
sous_barriere,1.2,18.5,7.216401170384853e-16,5.207644585193183e-31
sous_barriere,1.2,18.6,5.908289566344052e-16,3.4907885599769962e-31
sous_barriere,1.2,18.7,4.83729836736728e-16,2.339945549493414e-31
sous_barriere,1.2,18.8,3.9604449362513777e-16,1.5685124093079172e-31
sous_barriere,1.2,18.900000000000002,3.2425380660601825e-16,1.0514053109849304e-31
sous_barriere,1.2,19.0,2.6547656334293146e-16,7.047780568437348e-32
sous_barriere,1.2,19.1,2.173538266892482e-16,4.724268597645973e-32
sous_barriere,1.2,19.2,1.7795426225792152e-16,3.166771945576111e-32
sous_barriere,1.2,19.3,1.4569662719137032e-16,2.1227507174941147e-32
sous_barriere,1.2,19.400000000000002,1.19286309333657e-16,1.4229223594444902e-32
sous_barriere,1.2,19.5,9.766336989911948e-17,9.538133820052237e-33
sous_barriere,1.2,19.6,7.996000440732072e-17,6.39360230481875e-33
sous_barriere,1.2,19.7,6.546571464227543e-17,4.285759793623836e-33
sous_barriere,1.2,19.8,5.359879386439172e-17,2.8728307037175556e-33
sous_barriere,1.2,19.900000000000002,4.3882980876563796e-17,1.925716010612864e-33
sous_barriere,1.2,20.0,3.59283459901177e-17,1.2908460455856067e-33
sous_barriere,1.2,20.1,2.94156417773114e-17,8.652799811711077e-34
sous_barriere,1.2,20.2,2.4083490551140523e-17,5.8001451712687485e-34
sous_barriere,1.2,20.3,1.9717894361028238e-17,3.887953580326692e-34
sous_barriere,1.2,20.400000000000002,1.614364650369408e-17,2.6061732243623406e-34
sous_barriere,1.2,20.5,1.3217299862978047e-17,1.746970156678795e-34
sous_barriere,1.2,20.6,1.0821409873407742e-17,1.1710291164828656e-34
sous_barriere,1.2,20.7,8.859821057422965e-18,7.849642916955538e-35
sous_barriere,1.2,20.8,7.253807968446933e-18,5.261773004310422e-35
sous_barriere,1.2,20.900000000000002,5.938915662299956e-18,3.527071924391173e-35
sous_barriere,1.2,21.0,4.8623728939798936e-18,2.3642670160110407e-35
sous_barriere,1.2,21.1,3.980974222313563e-18,1.5848155758725075e-35
sous_barriere,1.2,21.2,3.2593460239025863e-18,1.0623336503529599e-35
sous_barriere,1.2,21.3,2.6685268254150595e-18,7.121035417959776e-36
sous_barriere,1.2,21.400000000000002,2.1848049779732763e-18,4.7733727917768086e-36
sous_barriere,1.2,21.5,1.7887670254296073e-18,3.1996874712642855e-36
sous_barriere,1.2,21.6,1.464518574208147e-18,2.144814654200664e-36
sous_barriere,1.2,21.7,1.1990463954832491e-18,1.4377122585213723e-36
sous_barriere,1.2,21.8,9.816961586156264e-19,9.637273478406772e-37
sous_barriere,1.2,21.900000000000002,8.037448354550687e-19,6.460057605206954e-37
sous_barriere,1.2,22.0,6.580506145930972e-19,4.330306113663529e-37
sous_barriere,1.2,22.1,5.387662753953214e-19,2.9026909950334726e-37
sous_barriere,1.2,22.2,4.411045185070361e-19,1.945731962473242e-37
sous_barriere,1.2,22.3,3.6114583472129074e-19,1.3042631393653785e-37
sous_barriere,1.2,22.400000000000002,2.956812013125125e-19,8.742737280961053e-38
sous_barriere,1.2,22.5,2.4208329268723644e-19,5.860432059829419e-38
sous_barriere,1.2,22.6,1.9820103658316065e-19,3.928365090263939e-38
sous_barriere,1.2,22.7,1.6227328398656803e-19,2.6332618695785353e-38
sous_barriere,1.2,22.8,1.3285812803878445e-19,1.7651282185970042e-38
sous_barriere,1.2,22.900000000000002,1.0877503525121923e-19,1.1832008293903986e-38
sous_barriere,1.2,23.0,8.905746655146262e-20,7.931232348564884e-39
sous_barriere,1.2,23.1,7.29140866766668e-20,5.3164640358924784e-39
sous_barriere,1.2,23.2,5.969700511096746e-20,3.563732419218875e-39
sous_barriere,1.2,23.3,4.887577396425516e-20,2.3888412806049624e-39
sous_barriere,1.2,23.400000000000002,4.0016099235874183e-20,1.6012881980553303e-39
sous_barriere,1.2,23.5,3.276241107151404e-20,1.0733755792188657e-39
sous_barriere,1.2,23.6,2.68235934965043e-20,7.195051680657079e-40
sous_barriere,1.2,23.7,2.1961300909605418e-20,4.8229873764223575e-40
sous_barriere,1.2,23.8,1.7980392437168786e-20,3.2329451219459647e-40
sous_barriere,1.2,23.900000000000002,1.4721100244712468e-20,2.1671079241487346e-40
sous_barriere,1.2,24.0,1.2052617492757961e-20,1.452655884267352e-40
sous_barriere,1.2,24.1,9.867848599082246e-21,9.737443597440945e-41
sous_barriere,1.2,24.2,8.079111116976763e-21,6.527203644045752e-41
sous_barriere,1.2,24.3,6.6146167307966286e-21,4.3753154495334676e-41
sous_barriere,1.2,24.400000000000002,5.4155901387957755e-21,2.9328616551422046e-41
sous_barriere,1.2,24.5,4.4339101939002086e-21,1.9659559607572186e-41
sous_barriere,1.2,24.6,3.630178633116378e-21,1.3178196908334697e-41
sous_barriere,1.2,24.7,2.9721388869048654e-21,8.833609563052092e-42
sous_barriere,1.2,24.8,2.433381509787785e-21,5.92134557217708e-42
sous_barriere,1.2,24.900000000000002,1.9922842765747963e-21,3.9691966386871593e-42
sous_barriere,1.2,25.0,1.6311444065477891e-21,2.660632075012139e-42
sous_barriere,1.2,25.1,1.3354680887139205e-21,1.7834750159732118e-42
sous_barriere,1.2,25.2,1.0933887942808333e-21,1.1954990554588944e-42
sous_barriere,1.2,25.3,8.951910311913037e-22,8.013669823253497e-43
sous_barriere,1.2,25.400000000000002,7.329204273146423e-22,5.371723527750779e-43
sous_barriere,1.2,25.5,6.000644935642606e-22,3.600773964365325e-43
sous_barriere,1.2,25.6,4.9129125484443825e-22,2.4136709708662277e-43
sous_barriere,1.2,25.7,4.0223525916847958e-22,1.6179320371833394e-43
sous_barriere,1.2,25.8,3.2932237674282207e-22,1.0845322782354124e-43
sous_barriere,1.2,25.900000000000002,2.696263575891906e-22,7.269837270681408e-44
sous_barriere,1.2,26.0,2.2075139085852784e-22,4.873117656597453e-44
sous_barriere,1.2,26.1,1.8073595252962085e-22,3.2665484536789366e-44
sous_barriere,1.2,26.2,1.4797408256296596e-22,2.1896329110351465e-44
sous_barriere,1.2,26.3,1.2115093208565058e-22,1.467754834522192e-44
sous_barriere,1.2,26.400000000000002,9.918999388947944e-23,9.83865488779497e-45
sous_barriere,1.2,26.5,8.120989841695395e-23,6.59504760089198e-45
sous_barriere,1.2,26.6,6.648904130632758e-23,4.4207926138345354e-45
sous_barriere,1.2,26.7,5.44366228749231e-23,2.9633459100266016e-45
sous_barriere,1.2,26.8,4.4568937253492734e-23,1.9863901679057726e-45
sous_barriere,1.2,26.900000000000002,3.648995957133166e-23,1.331517149517419e-45
sous_barriere,1.2,27.0,2.9875452087722186e-23,8.925426374457839e-46
sous_barriere,1.2,27.1,2.445995139295825e-23,5.9828922214588025e-46
sous_barriere,1.2,27.2,2.002611442963761e-23,4.010452591489397e-46
sous_barriere,1.2,27.3,1.6395995752648804e-23,2.6882867672087762e-46
sous_barriere,1.2,27.400000000000002,1.3423905953669435e-23,1.802012510529617e-46
sous_barriere,1.2,27.5,1.0990564633675866e-23,1.2079251096700672e-46
sous_barriere,1.2,27.6,8.998313261721563e-24,8.096964155607415e-47
sous_barriere,1.2,27.7,7.367195795198499e-24,5.4275573884790435e-47
sous_barriere,1.2,27.8,6.0317497631113116e-24,3.6382005204793365e-47
sous_barriere,1.2,27.900000000000002,4.938379027269102e-24,2.438758741697132e-47
sous_barriere,1.2,28.0,4.043202781076856e-24,1.634748872890762e-47
sous_barriere,1.2,28.1,3.310294458695629e-24,1.095804940327099e-47
sous_barriere,1.2,28.2,2.710239875812623e-24,7.345400184444821e-48
sous_barriere,1.2,28.3,2.218956735147713e-24,4.923768992457398e-48
sous_barriere,1.2,28.400000000000002,1.8167281193075516e-24,3.3005010594827536e-48
sous_barriere,1.2,28.5,1.4874111816619281e-24,2.212392023332933e-48
sous_barriere,1.2,28.6,1.217789277228884e-24,1.4830107237336478e-48
sous_barriere,1.2,28.7,9.970415323062428e-25,9.940918171435805e-49
sous_barriere,1.2,28.8,8.163085648164568e-25,6.663596729927034e-49
sous_barriere,1.2,28.900000000000002,6.683369261974034e-25,4.466742469189934e-49
sous_barriere,1.2,29.0,5.471879950437934e-25,2.9941470192004644e-49
sous_barriere,1.2,29.1,4.479996393789109e-25,2.0070367688363417e-49
sous_barriere,1.2,29.2,3.6679108222681504e-25,1.345356980011182e-49
sous_barriere,1.2,29.3,3.0030313905527526e-25,9.0181975326452e-50
sous_barriere,1.2,29.400000000000002,2.458674152570742e-25,6.045078588519457e-50
sous_barriere,1.2,29.5,2.0129921410534343e-25,4.0521373599428893e-50
sous_barriere,1.2,29.6,1.6480985720316184e-25,2.7162289031326595e-50
sous_barriere,1.2,29.7,1.3493489853920684e-25,1.8207426843786044e-50
sous_barriere,1.2,29.8,1.1047535112746123e-25,1.2204803206735849e-50
sous_barriere,1.2,29.900000000000002,9.044956744966616e-26,8.181124251831708e-51
sous_barriere,1.2,30.0,7.405384249372255e-26,5.483971588085067e-51
sous_barriere,1.2,30.1,6.063015824964355e-26,3.676016089376819e-51
sous_barriere,1.2,30.2,4.963977513642767e-26,2.4641072755951024e-51
sous_barriere,1.2,30.3,4.0641610491089047e-26,1.6517405033093993e-51
sous_barriere,1.2,30.400000000000002,3.327453637269371e-26,1.1071947708177168e-51
sous_barriere,1.2,30.5,2.724288623012311e-26,7.421748501474315e-52
sous_barriere,1.2,30.6,2.230458876525435e-26,4.974946799871106e-52
sous_barriere,1.2,30.7,1.8261452761822965e-26,3.334806569722916e-52
sous_barriere,1.2,30.8,1.4951212976039322e-26,2.235387694548866e-52
sous_barriere,1.2,30.900000000000002,1.2241017862621111e-26,1.498425183130091e-52
sous_barriere,1.2,31.0,1.0022097775822296e-26,1.0044244382814221e-52
sous_barriere,1.2,31.1,8.205399661645044e-27,6.732858360732461e-53
sous_barriere,1.2,31.2,6.718013046106052e-27,4.513169928765111e-53
sous_barriere,1.2,31.3,5.500243881917502e-27,3.025268276057091e-53
sous_barriere,1.2,31.400000000000002,4.503218816775924e-27,2.0278979711764756e-53
sous_barriere,1.2,31.5,3.686923734133597e-27,1.3593406621317628e-53
sous_barriere,1.2,31.6,3.018597846206777e-27,9.111932957124193e-54
sous_barriere,1.2,31.7,2.471418888534572e-27,6.10791132260546e-54
sous_barriere,1.2,31.8,2.0234266483297098e-27,4.094255401170803e-54
sous_barriere,1.2,31.900000000000002,1.656641624034237e-27,2.744461470482795e-54
sous_barriere,1.2,32.0,1.3563434447936536e-27,1.839667540234715e-54
sous_barriere,1.2,32.1,1.1104800902893983e-27,1.2331660309291502e-54
sous_barriere,1.2,32.2,9.091842008472692e-28,8.266159110702875e-55
sous_barriere,1.2,32.3,7.443770656481251e-28,5.540972158629131e-55
sous_barriere,1.2,32.4,6.094443956973184e-28,3.7142247144686956e-55
sous_barriere,1.2,32.5,4.989708691837167e-28,2.489719282939537e-55
sous_barriere,1.2,32.6,4.085227956015302e-28,1.6689087452608963e-55
sous_barriere,1.2,32.7,3.344701761830547e-28,1.1187029875592367e-55
sous_barriere,1.2,32.8,2.7384101930272947e-28,7.498890385275786e-56
sous_barriere,1.2,32.9,2.242020640181581e-28,5.026656551000227e-56
sous_barriere,1.2,33.0,1.83561124764997e-28,3.3694686524990797e-56
sous_barriere,1.2,33.1,1.5028713795543765e-28,2.2586223834836746e-56
sous_barriere,1.2,33.2,1.2304470166955354e-28,1.513999860894943e-56
sous_barriere,1.2,33.3,1.0074048128748491e-28,1.0148644570034098e-56
sous_barriere,1.2,33.4,8.247933013230508e-29,6.80283989907377e-57
sous_barriere,1.2,33.5,6.75283640908999e-29,4.5600799567931394e-57
sous_barriere,1.2,33.6,5.528754840125782e-29,3.056713008221426e-57
sous_barriere,1.2,33.7,4.526561615067094e-29,2.0489760054998822e-57
sous_barriere,1.2,33.8,3.706035200962657e-29,1.3734696910774323e-57
sous_barriere,1.2,33.9,3.0342449918404e-29,9.206642670508549e-58
sous_barriere,1.2,34.0,2.484229687866183e-29,6.1713971420757126e-58
sous_barriere,1.2,34.1,2.0339152437168546e-29,4.1368112186237924e-58
sous_barriere,1.2,34.2,1.6652289596366133e-29,2.7729874880124376e-58
sous_barriere,1.2,34.300000000000004,1.363374160540227e-29,1.8587891016287688e-58
sous_barriere,1.2,34.4,1.1162363534888284e-29,1.2459835968500368e-58
sous_barriere,1.2,34.5,9.138970305527314e-30,8.352077824531e-59
sous_barriere,1.2,34.6,7.48235604263053e-30,5.59856519486896e-59
sous_barriere,1.2,34.7,6.126034999241552e-30,3.752830481193244e-59
sous_barriere,1.2,34.800000000000004,5.01557324967108e-30,2.515597502281612e-59
sous_barriere,1.2,34.9,4.1064040649344336e-30,1.6862554344510039e-59
sous_barriere,1.2,35.0,3.3620392934378696e-30,1.130330821062021e-59
sous_barriere,1.2,35.1,2.7526049633405197e-30,7.576834084206864e-60
sous_barriere,1.2,35.2,2.253642335173048e-30,5.078903774884229e-60
sous_barriere,1.2,35.300000000000004,1.845126286744956e-30,3.40449101403723e-60
sous_barriere,1.2,35.4,1.5106616346802933e-30,2.282098574494936e-60
sous_barriere,1.2,35.5,1.2368251381431761e-30,1.5297364223428867e-60
sous_barriere,1.2,35.6,1.0126267770523148e-30,1.0254129896033584e-60
sous_barriere,1.2,35.7,8.290686839877733e-31,6.873548827692183e-61
sous_barriere,1.2,35.800000000000004,6.78784028178733e-31,4.607477569105469e-61
sous_barriere,1.2,35.9,5.557413587187691e-31,3.088484577905836e-61
sous_barriere,1.2,36.0,4.550025412637724e-31,2.0702731255649092e-61
sous_barriere,1.2,36.1,3.7252457336229373e-31,1.3877455775875896e-61
sous_barriere,1.2,36.2,3.0499732457166456e-31,9.30233679958733e-62
sous_barriere,1.2,36.300000000000004,2.497106893010375e-31,6.235542835119928e-62
sous_barriere,1.2,36.4,2.0444582075849576e-31,4.179809362561498e-62
sous_barriere,1.2,36.5,1.67386080838636e-31,2.801810005851838e-62
sous_barriere,1.2,36.6,1.3704413205694783e-31,1.8781094131242154e-62
sous_barriere,1.2,36.7,1.1220224547432685e-31,1.2589343889481099e-62
sous_barriere,1.2,36.800000000000004,9.186342895914493e-32,8.438889580131866e-63
sous_barriere,1.2,36.9,7.521141439243996e-32,5.656756854911324e-63
