modele,scenario,temps,variable_1,valeur_1,variable_2,valeur_2,variable_3,valeur_3
germes_reference,alpha_-0.4_J_0.1,109.98,q_configuration,6.851526414572951e-08,n,0.49999999985996757,,
germes_reference,alpha_-0.4_J_0.1,109.99000000000001,q_configuration,6.844678312770374e-08,n,0.49999999986024735,,
germes_reference,alpha_-0.4_J_0.1,110.0,q_configuration,6.837837055646719e-08,n,0.4999999998605266,,
germes_reference,alpha_-0.4_J_0.1,110.01,q_configuration,6.831002636360727e-08,n,0.4999999998608053,,
germes_reference,alpha_-0.4_J_0.1,110.02,q_configuration,6.82417504807798e-08,n,0.4999999998610834,,
germes_reference,alpha_-0.4_J_0.1,110.03,q_configuration,6.817354283970886e-08,n,0.49999999986136096,,
germes_reference,alpha_-0.4_J_0.1,110.04,q_configuration,6.810540337218683e-08,n,0.49999999986163796,,
germes_reference,alpha_-0.4_J_0.1,110.05,q_configuration,6.803733201007422e-08,n,0.4999999998619144,,
germes_reference,alpha_-0.4_J_0.1,110.06,q_configuration,6.796932868529966e-08,n,0.4999999998621903,,
germes_reference,alpha_-0.4_J_0.1,110.07000000000001,q_configuration,6.790139332985983e-08,n,0.4999999998624656,,
germes_reference,alpha_-0.4_J_0.1,110.08,q_configuration,6.783352587581936e-08,n,0.4999999998627404,,
germes_reference,alpha_-0.4_J_0.1,110.09,q_configuration,6.776572625531079e-08,n,0.49999999986301463,,
germes_reference,alpha_-0.4_J_0.1,110.10000000000001,q_configuration,6.769799440053449e-08,n,0.49999999986328836,,
germes_reference,alpha_-0.4_J_0.1,110.11,q_configuration,6.763033024375861e-08,n,0.49999999986356153,,
germes_reference,alpha_-0.4_J_0.1,110.12,q_configuration,6.756273371731898e-08,n,0.4999999998638341,,
germes_reference,alpha_-0.4_J_0.1,110.13,q_configuration,6.749520475361905e-08,n,0.49999999986410615,,
germes_reference,alpha_-0.4_J_0.1,110.14,q_configuration,6.742774328512988e-08,n,0.4999999998643777,,
germes_reference,alpha_-0.4_J_0.1,110.15,q_configuration,6.736034924438998e-08,n,0.49999999986464866,,
germes_reference,alpha_-0.4_J_0.1,110.16,q_configuration,6.72930225640053e-08,n,0.4999999998649191,,
germes_reference,alpha_-0.4_J_0.1,110.17,q_configuration,6.722576317664915e-08,n,0.499999999865189,,
germes_reference,alpha_-0.4_J_0.1,110.18,q_configuration,6.715857101506216e-08,n,0.49999999986545834,,
germes_reference,alpha_-0.4_J_0.1,110.19,q_configuration,6.709144601205213e-08,n,0.49999999986572713,,
germes_reference,alpha_-0.4_J_0.1,110.2,q_configuration,6.702438810049406e-08,n,0.4999999998659954,,
germes_reference,alpha_-0.4_J_0.1,110.21000000000001,q_configuration,6.695739721333004e-08,n,0.49999999986626315,,
germes_reference,alpha_-0.4_J_0.1,110.22,q_configuration,6.689047328356917e-08,n,0.4999999998665304,,
germes_reference,alpha_-0.4_J_0.1,110.23,q_configuration,6.682361624428752e-08,n,0.49999999986679705,,
germes_reference,alpha_-0.4_J_0.1,110.24000000000001,q_configuration,6.675682602862803e-08,n,0.49999999986706317,,
germes_reference,alpha_-0.4_J_0.1,110.25,q_configuration,6.669010256980049e-08,n,0.4999999998673288,,
germes_reference,alpha_-0.4_J_0.1,110.26,q_configuration,6.662344580108144e-08,n,0.49999999986759386,,
germes_reference,alpha_-0.4_J_0.1,110.27,q_configuration,6.655685565581409e-08,n,0.4999999998678584,,
germes_reference,alpha_-0.4_J_0.1,110.28,q_configuration,6.649033206740829e-08,n,0.49999999986812244,,
germes_reference,alpha_-0.4_J_0.1,110.29,q_configuration,6.642387496934045e-08,n,0.49999999986838595,,
germes_reference,alpha_-0.4_J_0.1,110.3,q_configuration,6.635748429515346e-08,n,0.4999999998686489,,
germes_reference,alpha_-0.4_J_0.1,110.31,q_configuration,6.629115997845665e-08,n,0.49999999986891136,,
germes_reference,alpha_-0.4_J_0.1,110.32000000000001,q_configuration,6.622490195292568e-08,n,0.49999999986917326,,
germes_reference,alpha_-0.4_J_0.1,110.33,q_configuration,6.615871015230254e-08,n,0.49999999986943466,,
germes_reference,alpha_-0.4_J_0.1,110.34,q_configuration,6.609258451039541e-08,n,0.4999999998696955,,
germes_reference,alpha_-0.4_J_0.1,110.35000000000001,q_configuration,6.602652496107863e-08,n,0.49999999986995586,,
germes_reference,alpha_-0.4_J_0.1,110.36,q_configuration,6.596053143829267e-08,n,0.4999999998702157,,
germes_reference,alpha_-0.4_J_0.1,110.37,q_configuration,6.589460387604398e-08,n,0.499999999870475,,
germes_reference,alpha_-0.4_J_0.1,110.38,q_configuration,6.582874220840501e-08,n,0.4999999998707338,,
germes_reference,alpha_-0.4_J_0.1,110.39,q_configuration,6.576294636951407e-08,n,0.4999999998709921,,
germes_reference,alpha_-0.4_J_0.1,110.4,q_configuration,6.569721629357532e-08,n,0.4999999998712498,,
germes_reference,alpha_-0.4_J_0.1,110.41,q_configuration,6.563155191485867e-08,n,0.49999999987150706,,
germes_reference,alpha_-0.4_J_0.1,110.42,q_configuration,6.556595316769975e-08,n,0.4999999998717638,,
germes_reference,alpha_-0.4_J_0.1,110.43,q_configuration,6.550041998649979e-08,n,0.49999999987202,,
germes_reference,alpha_-0.4_J_0.1,110.44,q_configuration,6.543495230572561e-08,n,0.4999999998722757,,
germes_reference,alpha_-0.4_J_0.1,110.45,q_configuration,6.536955005990953e-08,n,0.4999999998725309,,
germes_reference,alpha_-0.4_J_0.1,110.46000000000001,q_configuration,6.53042131836493e-08,n,0.4999999998727856,,
germes_reference,alpha_-0.4_J_0.1,110.47,q_configuration,6.5238941611608e-08,n,0.4999999998730398,,
germes_reference,alpha_-0.4_J_0.1,110.48,q_configuration,6.51737352785141e-08,n,0.4999999998732934,,
germes_reference,alpha_-0.4_J_0.1,110.49000000000001,q_configuration,6.510859411916123e-08,n,0.4999999998735466,,
germes_reference,alpha_-0.4_J_0.1,110.5,q_configuration,6.504351806840824e-08,n,0.49999999987379923,,
germes_reference,alpha_-0.4_J_0.1,110.51,q_configuration,6.497850706117907e-08,n,0.4999999998740514,,
germes_reference,alpha_-0.4_J_0.1,110.52,q_configuration,6.49135610324627e-08,n,0.49999999987430305,,
germes_reference,alpha_-0.4_J_0.1,110.53,q_configuration,6.48486799173131e-08,n,0.4999999998745542,,
germes_reference,alpha_-0.4_J_0.1,110.54,q_configuration,6.478386365084914e-08,n,0.4999999998748048,,
germes_reference,alpha_-0.4_J_0.1,110.55,q_configuration,6.471911216825457e-08,n,0.49999999987505495,,
germes_reference,alpha_-0.4_J_0.1,110.56,q_configuration,6.465442540477787e-08,n,0.4999999998753046,,
germes_reference,alpha_-0.4_J_0.1,110.57000000000001,q_configuration,6.458980329573229e-08,n,0.49999999987555377,,
germes_reference,alpha_-0.4_J_0.1,110.58,q_configuration,6.45252457764957e-08,n,0.4999999998758024,,
germes_reference,alpha_-0.4_J_0.1,110.59,q_configuration,6.44607527825106e-08,n,0.49999999987605054,,
germes_reference,alpha_-0.4_J_0.1,110.60000000000001,q_configuration,6.439632424928395e-08,n,0.4999999998762982,,
germes_reference,alpha_-0.4_J_0.1,110.61,q_configuration,6.433196011238725e-08,n,0.49999999987654536,,
germes_reference,alpha_-0.4_J_0.1,110.62,q_configuration,6.426766030745635e-08,n,0.499999999876792,,
germes_reference,alpha_-0.4_J_0.1,110.63,q_configuration,6.420342477019143e-08,n,0.4999999998770382,,
germes_reference,alpha_-0.4_J_0.1,110.64,q_configuration,6.413925343635693e-08,n,0.49999999987728383,,
germes_reference,alpha_-0.4_J_0.1,110.65,q_configuration,6.407514624178154e-08,n,0.499999999877529,,
germes_reference,alpha_-0.4_J_0.1,110.66,q_configuration,6.401110312235804e-08,n,0.4999999998777737,,
germes_reference,alpha_-0.4_J_0.1,110.67,q_configuration,6.394712401404331e-08,n,0.49999999987801796,,
germes_reference,alpha_-0.4_J_0.1,110.68,q_configuration,6.388320885285823e-08,n,0.49999999987826166,,
germes_reference,alpha_-0.4_J_0.1,110.69,q_configuration,6.381935757488765e-08,n,0.4999999998785049,,
germes_reference,alpha_-0.4_J_0.1,110.7,q_configuration,6.375557011628027e-08,n,0.49999999987874766,,
germes_reference,alpha_-0.4_J_0.1,110.71000000000001,q_configuration,6.369184641324862e-08,n,0.4999999998789899,,
germes_reference,alpha_-0.4_J_0.1,110.72,q_configuration,6.3628186402069e-08,n,0.49999999987923166,,
germes_reference,alpha_-0.4_J_0.1,110.73,q_configuration,6.356459001908138e-08,n,0.49999999987947297,,
germes_reference,alpha_-0.4_J_0.1,110.74000000000001,q_configuration,6.35010572006894e-08,n,0.4999999998797138,,
germes_reference,alpha_-0.4_J_0.1,110.75,q_configuration,6.343758788336022e-08,n,0.49999999987995414,,
germes_reference,alpha_-0.4_J_0.1,110.76,q_configuration,6.33741820036245e-08,n,0.499999999880194,,
germes_reference,alpha_-0.4_J_0.1,110.77,q_configuration,6.331083949807638e-08,n,0.49999999988043337,,
germes_reference,alpha_-0.4_J_0.1,110.78,q_configuration,6.324756030337334e-08,n,0.49999999988067223,,
germes_reference,alpha_-0.4_J_0.1,110.79,q_configuration,6.318434435623617e-08,n,0.49999999988091065,,
germes_reference,alpha_-0.4_J_0.1,110.8,q_configuration,6.312119159344892e-08,n,0.4999999998811486,,
germes_reference,alpha_-0.4_J_0.1,110.81,q_configuration,6.305810195185882e-08,n,0.49999999988138605,,
germes_reference,alpha_-0.4_J_0.1,110.82000000000001,q_configuration,6.299507536837624e-08,n,0.4999999998816231,,
germes_reference,alpha_-0.4_J_0.1,110.83,q_configuration,6.293211177997457e-08,n,0.49999999988185956,,
germes_reference,alpha_-0.4_J_0.1,110.84,q_configuration,6.286921112369023e-08,n,0.49999999988209565,,
germes_reference,alpha_-0.4_J_0.1,110.85000000000001,q_configuration,6.280637333662253e-08,n,0.4999999998823312,,
germes_reference,alpha_-0.4_J_0.1,110.86,q_configuration,6.274359835593371e-08,n,0.49999999988256627,,
germes_reference,alpha_-0.4_J_0.1,110.87,q_configuration,6.268088611884876e-08,n,0.4999999998828009,,
germes_reference,alpha_-0.4_J_0.1,110.88,q_configuration,6.261823656265545e-08,n,0.4999999998830351,,
germes_reference,alpha_-0.4_J_0.1,110.89,q_configuration,6.255564962470421e-08,n,0.49999999988326876,,
germes_reference,alpha_-0.4_J_0.1,110.9,q_configuration,6.24931252424081e-08,n,0.499999999883502,,
germes_reference,alpha_-0.4_J_0.1,110.91,q_configuration,6.243066335324274e-08,n,0.4999999998837348,,
germes_reference,alpha_-0.4_J_0.1,110.92,q_configuration,6.236826389474621e-08,n,0.4999999998839671,,
germes_reference,alpha_-0.4_J_0.1,110.93,q_configuration,6.230592680451908e-08,n,0.4999999998841989,,
germes_reference,alpha_-0.4_J_0.1,110.94,q_configuration,6.224365202022423e-08,n,0.4999999998844303,,
germes_reference,alpha_-0.4_J_0.1,110.95,q_configuration,6.218143947958688e-08,n,0.4999999998846612,,
germes_reference,alpha_-0.4_J_0.1,110.96000000000001,q_configuration,6.211928912039446e-08,n,0.49999999988489163,,
germes_reference,alpha_-0.4_J_0.1,110.97,q_configuration,6.205720088049663e-08,n,0.4999999998851216,,
germes_reference,alpha_-0.4_J_0.1,110.98,q_configuration,6.199517469780515e-08,n,0.49999999988535115,,
germes_reference,alpha_-0.4_J_0.1,110.99000000000001,q_configuration,6.19332105102938e-08,n,0.49999999988558025,,
germes_reference,alpha_-0.4_J_0.1,111.0,q_configuration,6.187130825599841e-08,n,0.49999999988580884,,
germes_reference,alpha_-0.4_J_0.1,111.01,q_configuration,6.180946787301672e-08,n,0.499999999886037,,
germes_reference,alpha_-0.4_J_0.1,111.02,q_configuration,6.174768929950834e-08,n,0.4999999998862647,,
germes_reference,alpha_-0.4_J_0.1,111.03,q_configuration,6.168597247369468e-08,n,0.4999999998864919,,
germes_reference,alpha_-0.4_J_0.1,111.04,q_configuration,6.162431733385892e-08,n,0.4999999998867187,,
germes_reference,alpha_-0.4_J_0.1,111.05,q_configuration,6.156272381834591e-08,n,0.49999999988694505,,
germes_reference,alpha_-0.4_J_0.1,111.06,q_configuration,6.150119186556212e-08,n,0.4999999998871709,,
germes_reference,alpha_-0.4_J_0.1,111.07000000000001,q_configuration,6.14397214139756e-08,n,0.49999999988739635,,
germes_reference,alpha_-0.4_J_0.1,111.08,q_configuration,6.137831240211588e-08,n,0.49999999988762134,,
germes_reference,alpha_-0.4_J_0.1,111.09,q_configuration,6.131696476857397e-08,n,0.4999999998878459,,
germes_reference,alpha_-0.4_J_0.1,111.10000000000001,q_configuration,6.12556784520022e-08,n,0.49999999988807,,
germes_reference,alpha_-0.4_J_0.1,111.11,q_configuration,6.119445339111427e-08,n,0.49999999988829363,,
germes_reference,alpha_-0.4_J_0.1,111.12,q_configuration,6.113328952468511e-08,n,0.4999999998885168,,
germes_reference,alpha_-0.4_J_0.1,111.13,q_configuration,6.107218679155083e-08,n,0.49999999988873955,,
germes_reference,alpha_-0.4_J_0.1,111.14,q_configuration,6.101114513060871e-08,n,0.4999999998889618,,
germes_reference,alpha_-0.4_J_0.1,111.15,q_configuration,6.095016448081707e-08,n,0.4999999998891837,,
germes_reference,alpha_-0.4_J_0.1,111.16,q_configuration,6.088924478119527e-08,n,0.4999999998894051,,
germes_reference,alpha_-0.4_J_0.1,111.17,q_configuration,6.082838597082358e-08,n,0.49999999988962607,,
germes_reference,alpha_-0.4_J_0.1,111.18,q_configuration,6.07675879888432e-08,n,0.4999999998898466,,
germes_reference,alpha_-0.4_J_0.1,111.19,q_configuration,6.070685077445615e-08,n,0.49999999989006666,,
germes_reference,alpha_-0.4_J_0.1,111.2,q_configuration,6.06461742669252e-08,n,0.4999999998902863,,
germes_reference,alpha_-0.4_J_0.1,111.21000000000001,q_configuration,6.058555840557382e-08,n,0.49999999989050553,,
germes_reference,alpha_-0.4_J_0.1,111.22,q_configuration,6.052500312978618e-08,n,0.4999999998907243,,
germes_reference,alpha_-0.4_J_0.1,111.23,q_configuration,6.046450837900696e-08,n,0.4999999998909426,,
germes_reference,alpha_-0.4_J_0.1,111.24000000000001,q_configuration,6.040407409274143e-08,n,0.49999999989116056,,
germes_reference,alpha_-0.4_J_0.1,111.25,q_configuration,6.034370021055529e-08,n,0.499999999891378,,
germes_reference,alpha_-0.4_J_0.1,111.26,q_configuration,6.028338667207465e-08,n,0.49999999989159505,,
germes_reference,alpha_-0.4_J_0.1,111.27,q_configuration,6.022313341698597e-08,n,0.4999999998918116,,
germes_reference,alpha_-0.4_J_0.1,111.28,q_configuration,6.016294038503599e-08,n,0.49999999989202776,,
germes_reference,alpha_-0.4_J_0.1,111.29,q_configuration,6.010280751603167e-08,n,0.49999999989224353,,
germes_reference,alpha_-0.4_J_0.1,111.3,q_configuration,6.004273474984013e-08,n,0.4999999998924588,,
germes_reference,alpha_-0.4_J_0.1,111.31,q_configuration,5.99827220263886e-08,n,0.4999999998926737,,
germes_reference,alpha_-0.4_J_0.1,111.32000000000001,q_configuration,5.992276928566435e-08,n,0.4999999998928881,,
germes_reference,alpha_-0.4_J_0.1,111.33,q_configuration,5.986287646771464e-08,n,0.4999999998931021,,
germes_reference,alpha_-0.4_J_0.1,111.34,q_configuration,5.980304351264663e-08,n,0.4999999998933157,,
germes_reference,alpha_-0.4_J_0.1,111.35000000000001,q_configuration,5.974327036062738e-08,n,0.4999999998935289,,
germes_reference,alpha_-0.4_J_0.1,111.36,q_configuration,5.968355695188373e-08,n,0.4999999998937416,,
germes_reference,alpha_-0.4_J_0.1,111.37,q_configuration,5.962390322670225e-08,n,0.4999999998939539,,
germes_reference,alpha_-0.4_J_0.1,111.38,q_configuration,5.956430912542923e-08,n,0.49999999989416577,,
germes_reference,alpha_-0.4_J_0.1,111.39,q_configuration,5.9504774588470545e-08,n,0.4999999998943772,,
germes_reference,alpha_-0.4_J_0.1,111.4,q_configuration,5.944529955629166e-08,n,0.49999999989458827,,
germes_reference,alpha_-0.4_J_0.1,111.41,q_configuration,5.9385883969417534e-08,n,0.4999999998947989,,
germes_reference,alpha_-0.4_J_0.1,111.42,q_configuration,5.9326527768432575e-08,n,0.4999999998950091,,
germes_reference,alpha_-0.4_J_0.1,111.43,q_configuration,5.926723089398058e-08,n,0.49999999989521887,,
germes_reference,alpha_-0.4_J_0.1,111.44,q_configuration,5.920799328676466e-08,n,0.4999999998954282,,
germes_reference,alpha_-0.4_J_0.1,111.45,q_configuration,5.914881488754722e-08,n,0.49999999989563715,,
germes_reference,alpha_-0.4_J_0.1,111.46000000000001,q_configuration,5.9089695637149837e-08,n,0.49999999989584565,,
germes_reference,alpha_-0.4_J_0.1,111.47,q_configuration,5.903063547645326e-08,n,0.49999999989605376,,
germes_reference,alpha_-0.4_J_0.1,111.48,q_configuration,5.897163434639733e-08,n,0.4999999998962614,,
germes_reference,alpha_-0.4_J_0.1,111.49000000000001,q_configuration,5.89126921879809e-08,n,0.4999999998964687,,
germes_reference,alpha_-0.4_J_0.1,111.5,q_configuration,5.885380894226181e-08,n,0.49999999989667554,,
germes_reference,alpha_-0.4_J_0.1,111.51,q_configuration,5.879498455035681e-08,n,0.499999999896882,,
germes_reference,alpha_-0.4_J_0.1,111.52,q_configuration,5.873621895344151e-08,n,0.49999999989708804,,
germes_reference,alpha_-0.4_J_0.1,111.53,q_configuration,5.8677512092750294e-08,n,0.49999999989729366,,
germes_reference,alpha_-0.4_J_0.1,111.54,q_configuration,5.86188639095763e-08,n,0.4999999998974989,,
germes_reference,alpha_-0.4_J_0.1,111.55,q_configuration,5.8560274345271346e-08,n,0.49999999989770366,,
germes_reference,alpha_-0.4_J_0.1,111.56,q_configuration,5.8501743341245855e-08,n,0.49999999989790805,,
germes_reference,alpha_-0.4_J_0.1,111.57000000000001,q_configuration,5.844327083896882e-08,n,0.499999999898112,,
germes_reference,alpha_-0.4_J_0.1,111.58,q_configuration,5.838485677996773e-08,n,0.4999999998983156,,
germes_reference,alpha_-0.4_J_0.1,111.59,q_configuration,5.832650110582852e-08,n,0.4999999998985188,,
germes_reference,alpha_-0.4_J_0.1,111.60000000000001,q_configuration,5.826820375819552e-08,n,0.4999999998987215,,
germes_reference,alpha_-0.4_J_0.1,111.61,q_configuration,5.8209964678771366e-08,n,0.49999999989892385,,
germes_reference,alpha_-0.4_J_0.1,111.62,q_configuration,5.8151783809316976e-08,n,0.4999999998991258,,
germes_reference,alpha_-0.4_J_0.1,111.63,q_configuration,5.809366109165148e-08,n,0.49999999989932736,,
germes_reference,alpha_-0.4_J_0.1,111.64,q_configuration,5.8035596467652146e-08,n,0.49999999989952854,,
germes_reference,alpha_-0.4_J_0.1,111.65,q_configuration,5.7977589879254355e-08,n,0.49999999989972926,,
germes_reference,alpha_-0.4_J_0.1,111.66,q_configuration,5.79196412684515e-08,n,0.4999999998999296,,
germes_reference,alpha_-0.4_J_0.1,111.67,q_configuration,5.786175057729498e-08,n,0.49999999990012955,,
germes_reference,alpha_-0.4_J_0.1,111.68,q_configuration,5.780391774789408e-08,n,0.49999999990032906,,
germes_reference,alpha_-0.4_J_0.1,111.69,q_configuration,5.774614272241598e-08,n,0.49999999990052824,,
germes_reference,alpha_-0.4_J_0.1,111.7,q_configuration,5.768842544308565e-08,n,0.49999999990072697,,
germes_reference,alpha_-0.4_J_0.1,111.71000000000001,q_configuration,5.7630765852185796e-08,n,0.4999999999009253,,
germes_reference,alpha_-0.4_J_0.1,111.72,q_configuration,5.757316389205682e-08,n,0.49999999990112326,,
germes_reference,alpha_-0.4_J_0.1,111.73,q_configuration,5.751561950509677e-08,n,0.4999999999013208,,
germes_reference,alpha_-0.4_J_0.1,111.74000000000001,q_configuration,5.745813263376124e-08,n,0.499999999901518,,
germes_reference,alpha_-0.4_J_0.1,111.75,q_configuration,5.740070322056336e-08,n,0.49999999990171473,,
germes_reference,alpha_-0.4_J_0.1,111.76,q_configuration,5.734333120807371e-08,n,0.49999999990191113,,
germes_reference,alpha_-0.4_J_0.1,111.77,q_configuration,5.728601653892027e-08,n,0.4999999999021071,,
germes_reference,alpha_-0.4_J_0.1,111.78,q_configuration,5.722875915578837e-08,n,0.4999999999023027,,
germes_reference,alpha_-0.4_J_0.1,111.79,q_configuration,5.717155900142062e-08,n,0.4999999999024979,,
germes_reference,alpha_-0.4_J_0.1,111.8,q_configuration,5.7114416018616856e-08,n,0.4999999999026927,,
germes_reference,alpha_-0.4_J_0.1,111.81,q_configuration,5.705733015023409e-08,n,0.4999999999028871,,
germes_reference,alpha_-0.4_J_0.1,111.82000000000001,q_configuration,5.700030133918645e-08,n,0.49999999990308114,,
germes_reference,alpha_-0.4_J_0.1,111.83,q_configuration,5.694332952844512e-08,n,0.4999999999032748,,
germes_reference,alpha_-0.4_J_0.1,111.84,q_configuration,5.6886414661038287e-08,n,0.49999999990346805,,
germes_reference,alpha_-0.4_J_0.1,111.85000000000001,q_configuration,5.682955668005107e-08,n,0.49999999990366095,,
germes_reference,alpha_-0.4_J_0.1,111.86,q_configuration,5.677275552862549e-08,n,0.4999999999038534,,
germes_reference,alpha_-0.4_J_0.1,111.87,q_configuration,5.671601114996039e-08,n,0.49999999990404553,,
germes_reference,alpha_-0.4_J_0.1,111.88,q_configuration,5.665932348731139e-08,n,0.4999999999042372,,
germes_reference,alpha_-0.4_J_0.1,111.89,q_configuration,5.660269248399081e-08,n,0.49999999990442856,,
germes_reference,alpha_-0.4_J_0.1,111.9,q_configuration,5.654611808336765e-08,n,0.4999999999046195,,
germes_reference,alpha_-0.4_J_0.1,111.91,q_configuration,5.64896002288675e-08,n,0.4999999999048101,,
germes_reference,alpha_-0.4_J_0.1,111.92,q_configuration,5.64331388639725e-08,n,0.49999999990500027,,
germes_reference,alpha_-0.4_J_0.1,111.93,q_configuration,5.637673393222128e-08,n,0.4999999999051901,,
germes_reference,alpha_-0.4_J_0.1,111.94,q_configuration,5.632038537720891e-08,n,0.4999999999053795,,
germes_reference,alpha_-0.4_J_0.1,111.95,q_configuration,5.626409314258682e-08,n,0.4999999999055686,,
germes_reference,alpha_-0.4_J_0.1,111.96000000000001,q_configuration,5.620785717206277e-08,n,0.4999999999057572,,
germes_reference,alpha_-0.4_J_0.1,111.97,q_configuration,5.6151677409400794e-08,n,0.49999999990594557,,
germes_reference,alpha_-0.4_J_0.1,111.98,q_configuration,5.609555379842111e-08,n,0.4999999999061335,,
germes_reference,alpha_-0.4_J_0.1,111.99000000000001,q_configuration,5.603948628300012e-08,n,0.499999999906321,,
germes_reference,alpha_-0.4_J_0.1,112.0,q_configuration,5.598347480707029e-08,n,0.4999999999065082,,
germes_reference,alpha_-0.4_J_0.1,112.01,q_configuration,5.5927519314620136e-08,n,0.49999999990669497,,
germes_reference,alpha_-0.4_J_0.1,112.02,q_configuration,5.587161974969417e-08,n,0.4999999999068814,,
germes_reference,alpha_-0.4_J_0.1,112.03,q_configuration,5.5815776056392816e-08,n,0.49999999990706745,,
germes_reference,alpha_-0.4_J_0.1,112.04,q_configuration,5.575998817887238e-08,n,0.49999999990725313,,
germes_reference,alpha_-0.4_J_0.1,112.05,q_configuration,5.5704256061344974e-08,n,0.49999999990743843,,
germes_reference,alpha_-0.4_J_0.1,112.06,q_configuration,5.564857964807848e-08,n,0.4999999999076234,,
germes_reference,alpha_-0.4_J_0.1,112.07000000000001,q_configuration,5.5592958883396475e-08,n,0.49999999990780797,,
germes_reference,alpha_-0.4_J_0.1,112.08,q_configuration,5.553739371167819e-08,n,0.49999999990799215,,
germes_reference,alpha_-0.4_J_0.1,112.09,q_configuration,5.5481884077358456e-08,n,0.49999999990817595,,
germes_reference,alpha_-0.4_J_0.1,112.10000000000001,q_configuration,5.542642992492762e-08,n,0.4999999999083594,,
germes_reference,alpha_-0.4_J_0.1,112.11,q_configuration,5.537103119893154e-08,n,0.49999999990854255,,
germes_reference,alpha_-0.4_J_0.1,112.12,q_configuration,5.5315687843971466e-08,n,0.4999999999087253,,
germes_reference,alpha_-0.4_J_0.1,112.13,q_configuration,5.526039980470405e-08,n,0.49999999990890764,,
germes_reference,alpha_-0.4_J_0.1,112.14,q_configuration,5.520516702584124e-08,n,0.49999999990908967,,
germes_reference,alpha_-0.4_J_0.1,112.15,q_configuration,5.5149989452150264e-08,n,0.4999999999092713,,
germes_reference,alpha_-0.4_J_0.1,112.16,q_configuration,5.5094867028453536e-08,n,0.49999999990945254,,
germes_reference,alpha_-0.4_J_0.1,112.17,q_configuration,5.503979969962863e-08,n,0.49999999990963345,,
germes_reference,alpha_-0.4_J_0.1,112.18,q_configuration,5.49847874106082e-08,n,0.49999999990981403,,
germes_reference,alpha_-0.4_J_0.1,112.19,q_configuration,5.492983010637997e-08,n,0.4999999999099942,,
germes_reference,alpha_-0.4_J_0.1,112.2,q_configuration,5.4874927731986616e-08,n,0.499999999910174,,
germes_reference,alpha_-0.4_J_0.1,112.21000000000001,q_configuration,5.482008023252577e-08,n,0.49999999991035354,,
germes_reference,alpha_-0.4_J_0.1,112.22,q_configuration,5.476528755314991e-08,n,0.4999999999105326,,
germes_reference,alpha_-0.4_J_0.1,112.23,q_configuration,5.471054963906637e-08,n,0.49999999991071137,,
germes_reference,alpha_-0.4_J_0.1,112.24000000000001,q_configuration,5.465586643553723e-08,n,0.4999999999108898,,
germes_reference,alpha_-0.4_J_0.1,112.25,q_configuration,5.4601237887879265e-08,n,0.4999999999110678,,
germes_reference,alpha_-0.4_J_0.1,112.26,q_configuration,5.454666394146393e-08,n,0.4999999999112455,,
germes_reference,alpha_-0.4_J_0.1,112.27,q_configuration,5.449214454171728e-08,n,0.49999999991142285,,
germes_reference,alpha_-0.4_J_0.1,112.28,q_configuration,5.443767963411991e-08,n,0.4999999999115998,,
germes_reference,alpha_-0.4_J_0.1,112.29,q_configuration,5.43832691642069e-08,n,0.49999999991177646,,
germes_reference,alpha_-0.4_J_0.1,112.3,q_configuration,5.432891307756778e-08,n,0.4999999999119527,,
germes_reference,alpha_-0.4_J_0.1,112.31,q_configuration,5.4274611319846457e-08,n,0.4999999999121286,,
germes_reference,alpha_-0.4_J_0.1,112.32000000000001,q_configuration,5.4220363836741164e-08,n,0.4999999999123042,,
germes_reference,alpha_-0.4_J_0.1,112.33,q_configuration,5.4166170574004415e-08,n,0.4999999999124794,,
germes_reference,alpha_-0.4_J_0.1,112.34,q_configuration,5.411203147744295e-08,n,0.4999999999126543,,
germes_reference,alpha_-0.4_J_0.1,112.35000000000001,q_configuration,5.405794649291765e-08,n,0.4999999999128288,,
germes_reference,alpha_-0.4_J_0.1,112.36,q_configuration,5.400391556634354e-08,n,0.499999999913003,,
germes_reference,alpha_-0.4_J_0.1,112.37,q_configuration,5.394993864368969e-08,n,0.4999999999131768,,
germes_reference,alpha_-0.4_J_0.1,112.38,q_configuration,5.3896015670979164e-08,n,0.49999999991335026,,
germes_reference,alpha_-0.4_J_0.1,112.39,q_configuration,5.384214659428899e-08,n,0.4999999999135234,,
germes_reference,alpha_-0.4_J_0.1,112.4,q_configuration,5.378833135975008e-08,n,0.49999999991369615,,
germes_reference,alpha_-0.4_J_0.1,112.41,q_configuration,5.37345699135472e-08,n,0.4999999999138686,,
germes_reference,alpha_-0.4_J_0.1,112.42,q_configuration,5.3680862201918895e-08,n,0.4999999999140407,,
germes_reference,alpha_-0.4_J_0.1,112.43,q_configuration,5.3627208171157454e-08,n,0.49999999991421246,,
germes_reference,alpha_-0.4_J_0.1,112.44,q_configuration,5.3573607767608836e-08,n,0.4999999999143839,,
germes_reference,alpha_-0.4_J_0.1,112.45,q_configuration,5.352006093767263e-08,n,0.4999999999145549,,
germes_reference,alpha_-0.4_J_0.1,112.46000000000001,q_configuration,5.346656762780201e-08,n,0.49999999991472566,,
germes_reference,alpha_-0.4_J_0.1,112.47,q_configuration,5.341312778450365e-08,n,0.499999999914896,,
